index,pronouns,lat,lon,free_from
150,female_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,female_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,female_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,female_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,female_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,female_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,female_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,female_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,female_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,female_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,male_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,male_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,male_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
150,male_pronouns,51.345105,12.41144704721793,2023-08-01 00:00:51
151,male_pronouns,51.3474612,12.3716969,2023-10-01 00:00:51
152,female_pronouns,51.3354483,12.4213432,2023-07-01 00:00:51
152,male_pronouns,51.3354483,12.4213432,2023-07-01 00:00:51
153,female_pronouns,51.3286433,12.3863155,2023-08-13 00:00:51
153,female_pronouns,51.3286433,12.3863155,2023-08-13 00:00:51
155,male_pronouns,51.3205564,12.3741876,2023-08-01 00:00:51
155,male_pronouns,51.3205564,12.3741876,2023-08-01 00:00:51
156,male_pronouns,51.3205564,12.3741876,2023-08-01 00:00:51
156,male_pronouns,51.3205564,12.3741876,2023-08-01 00:00:51
157,neutral_pronouns,51.3381631,12.3880931,2023-07-01 00:00:51
159,female_pronouns,51.3326814,12.331194434426658,2023-07-01 00:00:51
