name,from_lat,from_lon,to_lat,to_lon,free_from,distance,reverse_distance
Roßplatz,51.3340641,12.3874883,51.3358812,12.3770645,2023-06-07 00:00:36,751.8100775618994,0.0013301231652054653
Wilhelm-Leuschner-Platz,51.3340641,12.3874883,51.3343111,12.3741402,2023-06-07 00:00:36,927.7260889499925,0.001077904364133823
Augustusplatz,51.3340641,12.3874883,51.33881875,12.380698004770004,2023-06-07 00:00:36,708.5398794214516,0.0014113531630944134
Innenstadt,51.3340641,12.3874883,51.3428087,12.3571118,2023-06-07 00:00:36,2323.37811969422,0.0004304077719952059
Innenstadt,51.3340641,12.3874883,51.3428087,12.3571118,2023-06-07 00:00:36,2323.37811969422,0.0004304077719952059
Hauptbahnhof,51.341127,12.3896871,51.3439179,12.3801743,2023-07-01 00:00:36,730.0013825018555,0.0013698604194046966
Gewandhaus,51.341127,12.3896871,51.337807549999994,12.380613397308753,2023-07-01 00:00:36,730.4191200915493,0.001369076975798035
Oper,51.341127,12.3896871,51.34051735,12.381463368634886,2023-07-01 00:00:36,575.244872353976,0.0017383901153397011
Schumann-Haus,51.341127,12.3896871,51.3404389,12.391159296182083,2023-07-01 00:00:36,127.71740265957767,0.007829786537903798
Schumann-Haus,51.341127,12.3896871,51.3404389,12.391159296182083,2023-07-01 00:00:36,127.71740265957767,0.007829786537903798
Hauptbahnhof,51.3374119,12.3662723,51.3439179,12.3801743,2023-07-15 00:00:36,1206.5915239165824,0.000828780892438239
Innenstadt,51.3374119,12.3662723,51.3428087,12.3571118,2023-07-15 00:00:36,874.6510512022217,0.0011433130945483737
Karl-Heine,51.3271925,12.3378669,51.3301795,12.32212,2023-09-01 00:00:36,1143.4035692522746,0.0008745818422221186
Abtnaundorfer Parks,51.3792481,12.4214063,51.36879815,12.415390259374313,2023-06-22 00:00:36,1234.737455839372,0.0008098887704999619
Hauptbahnhof,51.3792481,12.4214063,51.3439179,12.3801743,2023-06-22 00:00:36,4860.946612892296,0.00020572124724591313
Abtnaundorfer Park,51.3792481,12.4214063,51.36879815,12.415390259374313,2023-06-22 00:00:36,1234.737455839372,0.0008098887704999619
Gohlis-Süd,51.3588304,12.361643485216891,51.3606724,12.359288228937256,2023-06-05 00:00:36,262.09684741870086,0.00381538354943467
Rosental,51.3588304,12.361643485216891,51.34999295,12.363226166008772,2023-06-05 00:00:36,988.8063453362744,0.0010113203709872219
Auwald,51.3588304,12.361643485216891,51.3698502,12.383318635685393,2023-06-05 00:00:36,1940.611593937064,0.000515301466364645
Wackelturm,51.3588304,12.361643485216891,51.35701215,12.34726426542553,2023-06-05 00:00:36,1018.7009725073449,0.0009816423337053307
Innenstadt,51.3588304,12.361643485216891,51.3428087,12.3571118,2023-06-05 00:00:36,1809.1153828226668,0.0005527563413007705
Gohliser Schlösschen,51.3588304,12.361643485216891,51.3567302,12.364272543167537,2023-06-05 00:00:36,296.4156173866916,0.003373641405322585
universität leipzig,51.3588304,12.361643485216891,51.33845385,12.37863856850984,2023-06-05 00:00:36,2554.7684373588017,0.0003914249077829656
Innenstadt,51.3588304,12.361643485216891,51.3428087,12.3571118,2023-06-05 00:00:36,1809.1153828226668,0.0005527563413007705
Hauptbahnhof,51.3588304,12.361643485216891,51.3439179,12.3801743,2023-06-05 00:00:36,2098.9748572822746,0.0004764230483898159
Augustusplatz,51.3588304,12.361643485216891,51.33881875,12.380698004770004,2023-06-05 00:00:36,2588.957118921258,0.00038625591466600673
Plagwitz,51.3588304,12.361643485216891,51.3281994,12.3382998,2023-06-05 00:00:36,3772.2491432974934,0.0002650938371281211
Südvorstadt,51.3588304,12.361643485216891,51.3225214,12.3746133,2023-06-05 00:00:36,4136.671543554096,0.00024174024683159444
Reudnitz,51.3326986,12.402309397877127,51.335919,12.3995116,2023-07-01 00:00:36,407.4419719817993,0.0024543372277922083
Hauptbahnhof,51.3326986,12.402309397877127,51.3439179,12.3801743,2023-07-01 00:00:36,1980.0607136314104,0.000505035018934349
Innenstadt,51.3326986,12.402309397877127,51.3428087,12.3571118,2023-07-01 00:00:36,3334.917442451063,0.0002998574979010666
Ostplatz,51.3326986,12.402309397877127,51.3320809,12.3950017,2023-07-01 00:00:36,512.325454208772,0.0019518842793871825
Lene-Voigt-Park,51.3326986,12.402309397877127,51.3342895,12.399465057699512,2023-07-01 00:00:36,265.2194677238556,0.0037704622838667036
Lene-Park,51.3326986,12.402309397877127,51.3342895,12.399465057699512,2023-07-01 00:00:36,265.2194677238556,0.0037704622838667036
Plagwitz,51.3264943,12.336609477719364,51.3281994,12.3382998,2023-06-06 00:00:36,223.02807773615342,0.004483740388880631
Clara-Zetkin-Park,51.3264943,12.336609477719364,51.33050505,12.358850998005359,2023-06-06 00:00:36,1608.4202832508267,0.0006217280460918274
